FILE	FILE_SIZE_BYTES	RECON_COUNT
../../TreeLifeData/COG2249.newick	2326	0
../../TreeLifeData/COG5272.newick	3079	0
../../TreeLifeData/COG3693.newick	1422	0
../../TreeLifeData/COG3737.newick	1273	0
../../TreeLifeData/COG0284.newick	2646	0
../../TreeLifeData/COG2254.newick	1101	0
../../TreeLifeData/COG2044.newick	1173	0
../../TreeLifeData/COG1939.newick	1295	0
../../TreeLifeData/COG2130.newick	1839	0
../../TreeLifeData/COG1172.newick	4857	0
../../TreeLifeData/COG1344.newick	3546	0
../../TreeLifeData/COG0082.newick	2521	0
../../TreeLifeData/COG3027.newick	1551	0
../../TreeLifeData/COG1493.newick	1422	0
../../TreeLifeData/COG3055.newick	1129	0
../../TreeLifeData/COG1067.newick	1490	0
../../TreeLifeData/COG4713.newick	1010	0
../../TreeLifeData/COG2904.newick	1272	0
../../TreeLifeData/COG5007.newick	1292	0
../../TreeLifeData/COG1717.newick	1576	0
../../TreeLifeData/COG1947.newick	2203	0
../../TreeLifeData/COG5104.newick	1274	0
../../TreeLifeData/COG4583.newick	1200	0
../../TreeLifeData/COG4402.newick	1012	0
../../TreeLifeData/COG0843.newick	2680	0
../../TreeLifeData/COG1327.newick	2001	0
../../TreeLifeData/COG3077.newick	1197	0
../../TreeLifeData/COG3181.newick	3649	0
../../TreeLifeData/COG3911.newick	1091	0
../../TreeLifeData/COG3782.newick	1074	0
../../TreeLifeData/COG1727.newick	1204	0
../../TreeLifeData/COG3673.newick	1073	0
../../TreeLifeData/COG1033.newick	1458	0
../../TreeLifeData/COG0791.newick	4022	0
../../TreeLifeData/COG0729.newick	1420	0
../../TreeLifeData/COG3785.newick	1182	0
../../TreeLifeData/COG5131.newick	1068	0
../../TreeLifeData/COG3315.newick	1813	0
../../TreeLifeData/COG1463.newick	2115	0
../../TreeLifeData/COG3402.newick	1156	0
../../TreeLifeData/COG4771.newick	1716	0
../../TreeLifeData/COG1368.newick	2046	0
../../TreeLifeData/COG4302.newick	1198	0
../../TreeLifeData/COG3776.newick	1111	0
../../TreeLifeData/COG4420.newick	1282	0
../../TreeLifeData/COG0280.newick	2802	0
../../TreeLifeData/COG0803.newick	2833	0
../../TreeLifeData/COG0466.newick	2610	0
